transaction_id,device_id,device_type,tran_code,mcc,client_id,card_type,pin_inc_count,card_status,sum,oper_type,balance,ip_city,day_of_week,hour_of_day,month,anomaly
4711012,1407,4,-1,6567,963281221,1,1,0,840.05,4,240711.82,24,5,23,4,True
4760038,1141,4,25,1924,963281221,1,0,0,840.1,8,239871.72,15,5,14,5,True
4805329,1463,2,-1,5075,963281221,1,1,0,839.98,4,239871.72,11,0,22,5,True
5018803,733,3,25,6233,963281221,1,0,0,839.83,8,239031.89,11,6,6,5,True
5154148,1063,0,10,4784,963281221,1,0,0,840.04,0,239871.93,11,5,15,6,True
5310909,1450,4,25,5038,963281221,1,0,0,840.13,8,239031.8,11,5,0,8,True
5353786,1086,0,20,9755,963281221,1,0,0,840.25,5,238191.55,18,4,19,8,True
5434945,1463,2,25,5038,963281221,1,0,0,839.8,8,237351.75,11,4,8,9,True
6009565,889,0,20,5038,963281221,1,0,0,840.1,5,236511.65,27,4,7,9,True
6348257,193,1,10,6233,963281221,1,0,0,840.28,6,237351.93,18,5,4,10,True
6434659,1321,0,451,3757,963281221,1,0,0,840.03,7,236511.9,18,2,16,10,True
6673968,444,2,20,2390,963281221,1,0,0,840.08,3,235671.82,24,4,20,12,True
7158048,745,4,451,6857,963281221,1,0,0,839.99,7,234831.83,24,4,7,12,False
7283811,1463,2,30,4784,963281221,1,0,0,840.05,8,233991.78,11,0,4,1,True
7306855,807,0,20,5913,963281221,1,0,0,839.98,3,233151.8,11,5,14,1,True
7990199,1407,4,451,8069,963281221,1,0,0,839.97,7,232311.83,24,5,10,2,True
8148495,1407,4,25,2390,963281221,1,0,0,839.81,8,231472.02,24,4,17,3,True
8343715,1463,2,451,8069,963281221,1,0,0,840.06,7,230631.96,11,5,6,4,True
8352881,745,4,25,4662,963281221,1,0,0,840.0,8,229791.96,24,2,6,5,True
8504215,1075,0,-1,9755,963281221,1,1,0,840.22,4,229791.96,18,1,21,6,True
8696013,745,4,-1,7239,963281221,1,2,0,840.05,4,229791.96,24,2,18,7,True
8874549,726,0,10,4662,963281221,1,0,0,840.17,0,230632.13,11,0,19,7,True
9266562,733,3,25,8069,963281221,1,0,0,839.83,8,229792.3,11,4,23,8,True
9756600,1141,4,30,6567,963281221,1,0,0,840.12,8,228952.18,15,4,6,8,False
9776320,733,3,451,8510,963281221,1,0,0,839.98,7,228112.2,11,4,15,9,False
9777464,1463,2,451,7239,963281221,1,0,0,840.13,7,227272.07,11,0,23,9,True
9787042,1141,4,451,4660,963281221,1,0,0,840.01,7,226432.06,15,1,7,10,True
9809154,1141,4,30,5075,963281221,1,0,0,839.86,8,225592.2,15,1,2,11,True
1087945,266,2,451,6751,807400201,1,0,0,557.75,7,900824.25,6,5,14,1,True
1469431,266,2,25,5842,807400201,1,0,0,558.06,8,900266.19,6,5,16,1,False
2245295,360,0,-1,2936,807400201,1,1,0,558.01,4,900266.19,24,1,10,1,True
2296169,327,0,25,5783,807400201,1,0,0,557.92,8,899708.27,11,0,15,1,True
2419080,1473,4,-1,8290,807400201,1,1,0,557.98,1,899708.27,24,2,12,1,True
2640508,1102,2,451,7638,807400201,1,0,0,557.95,7,899150.32,0,3,10,1,False
2682321,327,0,451,7638,807400201,1,0,0,558.23,7,898592.09,11,2,4,2,True
2849267,135,2,451,7638,807400201,1,0,0,558.0,7,898034.09,18,6,23,2,True
2892093,497,0,10,8632,807400201,1,0,0,557.95,6,898592.04,12,0,11,2,True
3025281,360,0,30,5783,807400201,1,0,0,558.15,8,898033.89,24,5,8,3,True
3242350,360,0,451,5783,807400201,1,0,0,557.92,7,897475.97,24,2,20,4,True
3390490,1119,0,10,8632,807400201,1,0,0,558.23,6,898034.2,24,2,13,4,True
3455811,1111,0,25,2679,807400201,1,0,0,558.01,8,897476.19,0,1,12,5,True
3777550,269,0,20,6751,807400201,1,0,0,557.82,5,896918.37,24,3,10,5,True
3835272,918,2,20,2679,807400201,1,0,0,557.86,5,896360.51,18,1,23,6,True
4172433,360,0,451,4487,807400201,1,0,0,558.03,7,895802.48,24,6,20,7,True
4570849,1102,2,451,1261,807400201,1,0,0,557.83,7,895244.65,0,5,21,8,True
4610698,865,0,10,8290,807400201,1,0,0,557.65,6,895802.3,24,0,15,9,True
4901505,360,0,451,6751,807400201,1,0,0,557.92,7,895244.38,24,1,2,9,False
4919828,783,0,10,7638,807400201,1,0,0,558.03,6,895802.41,14,0,11,10,True
4956224,1102,2,-1,7638,807400201,1,1,0,557.99,4,895802.41,0,3,9,11,True
5304541,1473,4,25,4487,807400201,1,0,0,558.0,8,895244.41,24,4,16,12,True
5395156,1102,2,-1,1261,807400201,1,1,0,557.89,1,895244.41,0,6,3,12,True
5454998,360,0,451,6197,807400201,1,0,0,557.88,7,894686.53,24,6,14,12,True
5555600,360,0,30,6197,807400201,1,0,0,558.02,8,894128.51,24,2,13,12,True
5607840,1102,2,30,6197,807400201,1,0,0,557.85,8,893570.66,0,0,23,2,True
5640724,360,0,451,5842,807400201,1,0,0,558.12,7,893012.54,24,5,16,3,True
6390540,360,0,30,8657,807400201,1,0,0,557.76,8,892454.78,24,2,23,3,True
6472280,1422,1,10,8657,807400201,1,0,0,557.66,6,893012.44,24,5,4,4,True
6485388,266,2,30,2396,807400201,1,0,0,557.97,8,892454.47,6,5,15,4,True
6688539,135,2,-1,8632,807400201,1,1,0,557.97,4,892454.47,18,4,2,5,True
6816467,334,0,10,6751,807400201,1,0,0,558.11,0,893012.58,11,5,1,5,True
7149584,360,0,30,7638,807400201,1,0,0,558.11,8,892454.47,24,3,11,6,True
7249621,266,2,451,2396,807400201,1,0,0,558.08,7,891896.39,6,4,19,7,True
7339759,239,1,10,6197,807400201,1,0,0,558.1,6,892454.49,26,5,19,7,True
7488443,135,2,451,1261,807400201,1,0,0,558.22,7,891896.27,18,3,20,8,True
7580352,1102,2,-1,1261,807400201,1,1,0,558.29,4,891896.27,0,2,13,9,True
7937366,550,0,20,5783,807400201,1,0,0,557.97,3,891338.3,17,4,2,9,True
8081213,1111,0,451,6751,807400201,1,0,0,558.11,7,890780.19,0,5,3,11,True
8104953,135,2,25,2936,807400201,1,0,0,558.06,8,890222.13,18,4,15,1,True
8292377,108,2,20,8632,807400201,1,0,0,558.34,5,889663.79,3,1,10,1,True
8401859,205,0,20,4487,807400201,1,0,0,558.03,5,889105.76,9,2,6,2,True
8540049,135,2,451,2396,807400201,1,0,0,557.84,7,888547.92,18,3,3,2,True
8658087,235,4,25,8632,807400201,1,0,0,557.93,8,887989.99,26,5,4,3,False
8678177,1473,4,451,5682,807400201,1,0,0,558.02,7,887431.97,24,5,19,3,True
8694498,68,0,10,1261,807400201,1,0,0,558.02,6,887989.99,20,0,17,3,True
8701069,327,0,25,8657,807400201,1,0,0,558.08,8,887431.91,11,0,23,4,True
8979790,135,2,25,4487,807400201,1,0,0,557.86,8,886874.05,18,3,10,4,True
8997486,360,0,-1,6751,807400201,1,1,0,557.85,4,886874.05,24,4,8,4,True
9119724,1434,0,10,1261,807400201,1,0,0,558.13,0,887432.18,24,5,9,4,True
9127266,1473,4,451,6751,807400201,1,0,0,558.05,7,886874.13,24,1,3,6,True
9217701,512,0,10,8632,807400201,1,0,0,558.03,6,887432.16,12,2,15,8,False
9271198,360,0,451,5682,807400201,1,0,0,557.93,7,886874.23,24,4,9,8,True
9345977,327,0,451,7777,807400201,1,0,0,557.69,7,886316.54,11,4,13,9,True
9464368,327,0,451,5783,807400201,1,0,0,558.17,7,885758.37,11,4,17,10,True
9708134,267,0,10,5842,807400201,1,0,0,557.84,0,886316.21,6,0,8,10,True
9830782,360,0,-1,7777,807400201,1,1,0,558.15,1,886316.21,24,4,0,10,True
9913086,1473,4,-1,8632,807400201,1,2,0,557.84,4,886316.21,24,5,10,10,True
1019131,1035,0,20,8965,951062689,0,0,0,785.15,5,453168.85,11,0,16,1,True
1415960,865,0,10,7390,951062689,0,0,0,785.13,6,453953.98,24,2,18,1,True
2087991,208,0,20,7592,951062689,0,0,0,784.91,5,453169.07,9,4,23,3,True
2329369,1108,1,10,7558,951062689,0,0,0,785.05,0,453954.12,0,1,5,4,True
2462727,776,3,30,4827,951062689,0,0,0,785.08,8,453169.04,14,5,7,4,True
2536851,557,1,-1,5800,951062689,0,1,0,784.94,4,453169.04,17,0,4,4,True
2607987,622,4,451,2699,951062689,0,0,0,784.96,7,452384.08,11,2,22,4,True
2886635,716,0,10,2699,951062689,0,0,0,784.83,6,453168.91,18,0,17,5,True
3028685,1425,0,20,6744,951062689,0,0,0,785.12,5,452383.79,24,0,21,5,True
3197562,605,0,20,7630,951062689,0,0,0,784.85,5,451598.94,24,6,4,6,True
3223042,1311,2,451,7558,951062689,0,0,0,785.12,7,450813.82,5,0,15,6,True
3252598,309,0,30,2952,951062689,0,0,0,785.12,8,450028.7,4,4,16,7,True
3415002,557,1,25,2955,951062689,0,0,0,785.16,8,449243.54,17,6,22,7,True
3439243,309,0,451,2952,951062689,0,0,0,785.03,7,448458.51,4,3,22,7,True
3571262,182,1,10,2952,951062689,0,0,0,785.01,6,449243.52,18,4,8,8,True
3752134,776,3,25,6744,951062689,0,0,0,784.75,8,448458.77,14,4,14,9,True
4008719,129,0,20,3897,951062689,0,0,0,785.15,3,447673.62,18,1,22,9,True
4092620,1311,2,451,2699,951062689,0,0,0,784.91,7,446888.71,5,5,1,11,True
4125123,309,0,451,4346,951062689,0,0,0,785.25,7,446103.46,4,6,4,12,False
4348601,622,4,451,7630,951062689,0,0,0,785.16,7,445318.3,11,2,9,2,True
4476817,557,1,-1,4827,951062689,0,1,0,785.27,4,445318.3,17,5,19,3,True
4628411,1304,0,10,6744,951062689,0,0,0,785.06,6,446103.36,5,2,2,3,True
4632441,1311,2,451,2760,951062689,0,0,0,784.98,7,445318.38,5,5,15,3,True
4771416,557,1,451,6744,951062689,0,0,0,785.2,7,444533.18,17,1,17,5,True
4893519,1311,2,-1,8915,951062689,0,1,0,784.73,1,444533.18,5,5,14,5,True
5074422,249,0,20,7592,951062689,0,0,0,784.81,5,443748.37,6,0,1,6,True
5090735,1488,0,20,7592,951062689,0,0,0,784.98,5,442963.39,24,5,23,6,True
5234045,776,3,451,3395,951062689,0,0,0,784.82,7,442178.57,14,4,10,6,True
5263126,309,0,30,2952,951062689,0,0,0,785.04,8,441393.53,4,0,19,7,True
5313245,309,0,451,2952,951062689,0,0,0,784.76,7,440608.77,4,3,10,7,True
5659899,776,3,-1,2955,951062689,0,1,0,784.89,1,440608.77,14,4,17,8,True
5709629,1311,2,25,7592,951062689,0,0,0,784.94,8,439823.83,5,5,7,8,True
5709651,376,0,25,4346,951062689,0,0,0,784.78,8,439039.05,25,1,4,8,True
5712876,622,4,25,8080,951062689,0,0,0,784.81,8,438254.24,11,3,21,10,True
6136304,1311,2,451,3395,951062689,0,0,0,784.98,7,437469.26,5,6,5,10,True
6180682,1170,0,20,7558,951062689,0,0,0,784.96,3,436684.3,24,1,13,11,True
6220696,376,0,-1,2699,951062689,0,1,0,785.18,4,436684.3,25,4,14,12,True
6277153,557,1,25,2699,951062689,0,0,0,785.12,8,435899.18,17,5,3,12,True
6517434,557,1,25,6744,951062689,0,0,0,785.32,8,435113.86,17,2,20,12,True
6549013,309,0,451,5626,951062689,0,0,0,785.15,7,434328.71,4,5,16,1,True
6558896,1000,0,20,4532,951062689,0,0,0,784.93,5,433543.78,26,5,17,1,True
7106146,309,0,451,8344,951062689,0,0,0,784.94,7,432758.84,4,4,4,2,True
7160487,309,0,451,7390,951062689,0,0,0,784.88,7,431973.96,4,0,15,2,True
7165216,406,1,10,8915,951062689,0,0,0,784.93,6,432758.89,10,3,5,2,True
7211603,622,4,30,7630,951062689,0,0,0,785.02,8,431973.87,11,4,3,4,True
7279559,1311,2,25,7592,951062689,0,0,0,784.78,8,431189.09,5,4,22,4,True
7369002,1035,0,10,7630,951062689,0,0,0,784.94,6,431974.03,11,5,13,5,True
7591247,309,0,30,8344,951062689,0,0,0,784.87,8,431189.16,4,5,14,5,True
7980760,1139,3,-1,2302,951062689,0,1,0,785.08,4,431189.16,15,4,19,6,True
8035371,1210,0,20,3897,951062689,0,0,0,785.2,5,430403.96,24,3,18,7,True
8146524,376,0,451,7558,951062689,0,0,0,784.97,7,429618.99,25,3,5,8,True
8372102,309,0,25,2760,951062689,0,0,0,785.2,8,428833.79,4,4,17,8,True
8612120,1311,2,30,2699,951062689,0,0,0,785.18,8,428048.61,5,1,6,9,True
8814788,990,0,20,3395,951062689,0,0,0,784.91,5,427263.7,22,0,18,9,True
8868051,1139,3,25,5800,951062689,0,0,0,784.97,8,426478.73,15,0,22,9,True
9061268,376,0,451,6744,951062689,0,0,0,784.79,7,425693.94,25,4,13,9,True
9630267,652,0,10,8965,951062689,0,0,0,784.74,0,426478.68,24,3,21,10,True
9632541,776,3,451,7592,951062689,0,0,0,785.22,7,425693.46,14,5,22,11,True
9641663,309,0,451,2302,951062689,0,0,0,785.01,7,424908.45,4,6,6,11,True
1016657,199,0,10,2289,581175235,1,0,0,777.97,6,608153.97,18,0,11,3,True
1154488,597,4,25,6797,581175235,1,0,0,778.01,8,607375.96,24,6,3,4,True
1293523,579,0,20,3888,581175235,1,0,0,778.11,5,606597.85,11,5,19,4,True
1562869,1072,0,20,2289,581175235,1,0,0,778.0,5,605819.85,18,1,5,4,True
1755006,202,4,25,1083,581175235,1,0,0,777.93,8,605041.92,9,1,13,4,True
1796041,597,4,-1,9070,581175235,1,1,0,777.84,4,605041.92,24,6,1,5,True
1987572,25,3,451,9070,581175235,1,0,0,778.01,7,604263.91,11,0,14,6,True
2046226,202,4,451,9178,581175235,1,0,0,778.1,7,603485.81,9,1,12,7,True
2141192,597,4,451,8891,581175235,1,0,0,778.13,7,602707.68,24,1,11,8,False
2231858,448,0,30,7070,581175235,1,0,0,778.32,8,601929.36,13,1,8,9,True
2294986,670,0,20,8708,581175235,1,0,0,777.87,3,601151.49,18,3,8,10,True
2645212,529,2,451,1083,581175235,1,0,0,778.13,7,600373.36,18,4,18,10,True
2829571,25,3,451,7780,581175235,1,0,0,778.07,7,599595.29,11,6,18,12,True
3002815,25,3,451,3888,581175235,1,0,0,777.86,7,598817.43,11,1,2,1,True
3138861,529,2,30,2703,581175235,1,0,0,778.05,8,598039.38,18,5,17,1,True
3603628,529,2,30,1175,581175235,1,0,0,777.96,8,597261.42,18,0,14,4,True
4063716,346,0,20,8708,581175235,1,0,0,777.94,5,596483.48,24,1,17,5,True
4495462,25,3,25,1412,581175235,1,0,0,778.01,8,595705.47,11,0,1,5,True
5166933,398,0,10,4548,581175235,1,0,0,778.17,6,596483.64,10,0,2,6,True
5543935,25,3,30,5915,581175235,1,0,0,778.03,8,595705.61,11,6,13,6,True
5646519,785,0,20,9070,581175235,1,0,0,778.1,3,594927.51,14,1,16,7,True
5989949,1436,0,20,7589,581175235,1,0,0,778.07,3,594149.44,24,0,8,8,True
6095089,448,0,30,5915,581175235,1,0,0,778.04,8,593371.4,13,5,16,8,True
6241251,564,0,10,2014,581175235,1,0,0,777.8,6,594149.2,17,0,22,10,True
6375303,25,3,25,5182,581175235,1,0,0,777.93,8,593371.27,11,2,12,12,True
6652273,597,4,25,1412,581175235,1,0,0,778.0,8,592593.27,24,3,23,1,True
6858918,529,2,451,2703,581175235,1,0,0,777.84,7,591815.43,18,3,10,1,True
7242825,195,1,10,7070,581175235,1,0,0,777.86,0,592593.29,18,4,0,1,True
7336745,597,4,-1,9070,581175235,1,1,0,778.03,4,592593.29,24,6,13,2,True
7424277,597,4,451,1083,581175235,1,0,0,777.84,7,591815.45,24,4,16,3,True
7960303,448,0,30,7057,581175235,1,0,0,778.12,8,591037.33,13,0,19,3,True
8217989,597,4,25,5825,581175235,1,0,0,777.95,8,590259.38,24,2,23,4,True
8296854,448,0,-1,2703,581175235,1,1,0,778.13,1,590259.38,13,4,8,4,True
8329992,228,0,10,7780,581175235,1,0,0,777.97,6,591037.35,26,6,23,4,True
8414292,597,4,30,7780,581175235,1,0,0,777.93,8,590259.42,24,5,17,5,True
8499656,597,4,-1,7589,581175235,1,1,0,777.77,4,590259.42,24,4,10,5,True
8516076,1428,1,10,5182,581175235,1,0,0,777.73,0,591037.15,24,1,10,7,True
8549836,597,4,-1,2289,581175235,1,1,0,777.86,1,591037.15,24,3,13,7,True
8682704,448,0,-1,1412,581175235,1,2,0,778.1,4,591037.15,13,0,12,7,True
8711953,202,4,451,5182,581175235,1,0,0,778.4,7,590258.75,9,1,7,7,True
8998909,448,0,451,1175,581175235,1,0,0,777.96,7,589480.79,13,2,11,8,True
9102065,597,4,451,7057,581175235,1,0,0,778.02,7,588702.77,24,4,23,8,True
9222748,448,0,30,5915,581175235,1,0,0,778.03,8,587924.74,13,6,9,9,True
9339888,448,0,25,8702,581175235,1,0,0,777.84,8,587146.9,13,2,17,9,True
9352541,25,3,451,7057,581175235,1,0,0,777.99,7,586368.91,11,3,5,10,True
9455957,25,3,25,6797,581175235,1,0,0,778.19,8,585590.72,11,2,13,10,True
9461338,448,0,30,7070,581175235,1,0,0,777.96,8,584812.76,13,4,9,11,True
9580558,202,4,30,1083,581175235,1,0,0,778.06,8,584034.7,9,4,22,11,True
9692180,529,2,451,4952,581175235,1,0,0,777.77,7,583256.93,18,2,21,11,True
9985959,1164,0,20,6539,581175235,1,0,0,777.78,5,582479.15,24,3,8,11,True
1149750,410,4,30,2445,588156384,1,0,0,899.17,8,882353.83,18,2,21,1,False
1201213,1475,3,25,7458,588156384,1,0,0,898.95,8,881454.88,24,6,10,2,True
1349934,1110,0,10,6349,588156384,1,0,0,898.68,6,882353.56,0,3,3,2,True
1473140,1066,4,-1,1679,588156384,1,1,0,898.87,4,882353.56,11,1,12,4,True
1942820,1313,4,25,7458,588156384,1,0,0,899.09,8,881454.47,5,2,9,5,True
2147747,1475,3,-1,4985,588156384,1,1,0,898.92,1,881454.47,24,4,12,6,True
2582471,1066,4,-1,7819,588156384,1,2,0,899.08,4,881454.47,11,4,5,6,True
2670038,916,0,20,7458,588156384,1,0,0,899.08,3,880555.39,18,6,21,6,True
2909195,1044,0,10,5140,588156384,1,0,0,899.05,6,881454.44,11,4,2,7,True
3466031,342,0,20,8000,588156384,1,0,0,899.23,3,880555.21,24,4,20,7,True
3640620,343,1,25,1187,588156384,1,0,0,898.96,8,879656.25,24,5,18,7,True
4304257,1066,4,451,8721,588156384,1,0,0,899.07,7,878757.18,11,2,4,8,True
4459488,343,1,30,4565,588156384,1,0,0,898.96,8,877858.22,24,1,0,8,True
4730685,1066,4,30,5126,588156384,1,0,0,898.67,8,876959.55,11,0,16,9,True
5022140,28,1,10,8721,588156384,1,0,0,898.79,0,877858.34,11,2,14,9,True
5149008,343,1,30,6289,588156384,1,0,0,899.06,8,876959.28,24,6,0,10,True
5199781,1066,4,451,8421,588156384,1,0,0,899.04,7,876060.24,11,4,1,11,True
5385491,343,1,30,5881,588156384,1,0,0,899.05,8,875161.19,24,0,0,11,True
5428619,1066,4,25,2445,588156384,1,0,0,898.84,8,874262.35,11,1,12,11,True
6006612,848,2,20,7458,588156384,1,0,0,899.23,5,873363.12,5,2,17,12,True
6300499,580,0,20,8000,588156384,1,0,0,898.81,5,872464.31,11,3,11,1,True
6412974,278,1,25,8000,588156384,1,0,0,899.05,8,871565.26,24,1,3,2,True
6565498,1313,4,30,1217,588156384,1,0,0,898.99,8,870666.27,5,0,8,2,True
6613716,1276,4,-1,7169,588156384,1,1,0,898.85,4,870666.27,24,2,12,3,True
6995911,1336,2,20,5126,588156384,1,0,0,898.94,5,869767.33,18,3,0,4,True
7001595,1475,3,25,8000,588156384,1,0,0,899.07,8,868868.26,24,1,19,5,True
7098487,1338,0,10,1051,588156384,1,0,0,899.21,6,869767.47,18,0,17,5,True
7126624,286,1,10,1217,588156384,1,0,0,898.9,6,870666.37,24,2,1,5,True
7224192,929,0,10,5126,588156384,1,0,0,898.96,6,871565.33,18,3,14,6,True
7244049,1066,4,451,5140,588156384,1,0,0,899.17,7,870666.16,11,5,7,9,True
7332515,343,1,30,1187,588156384,1,0,0,898.9,8,869767.26,24,5,13,9,True
7449038,1066,4,451,4985,588156384,1,0,0,899.02,7,868868.24,11,1,8,11,True
7458742,1276,4,451,6349,588156384,1,0,0,899.22,7,867969.02,24,4,7,11,True
7538964,1314,2,20,1217,588156384,1,0,0,899.12,3,867069.9,5,6,7,1,True
7543777,278,1,25,5881,588156384,1,0,0,899.2,8,866170.7,24,0,4,1,True
7603561,1411,0,10,8201,588156384,1,0,0,899.08,0,867069.78,24,6,0,2,False
7624505,1124,0,20,1051,588156384,1,0,0,899.02,3,866170.76,24,6,14,4,True
7659250,1475,3,451,8421,588156384,1,0,0,899.06,7,865271.7,24,6,14,4,True
7705971,58,2,20,7819,588156384,1,0,0,899.18,5,864372.52,20,3,4,4,True
7712069,278,1,451,4359,588156384,1,0,0,898.88,7,863473.64,24,0,20,5,True
8762227,278,1,-1,8330,588156384,1,1,0,899.19,4,863473.64,24,2,13,5,False
8764576,1313,4,-1,7169,588156384,1,2,0,898.7,1,863473.64,5,2,17,5,True
8815226,1448,4,451,8721,588156384,1,0,0,899.16,7,862574.48,11,4,0,5,True
8862976,1276,4,451,4985,588156384,1,0,0,898.92,7,861675.56,24,4,15,7,True
8911905,498,0,20,7819,588156384,1,0,0,898.8,3,860776.76,12,1,12,8,True
8934813,1475,3,25,1217,588156384,1,0,0,898.85,8,859877.91,24,4,12,8,True
9081496,1475,3,-1,9805,588156384,1,1,0,898.95,1,859877.91,24,0,23,8,True
9431926,603,0,20,8421,588156384,1,0,0,899.13,5,858978.78,24,0,8,9,True
9445432,410,4,451,1679,588156384,1,0,0,899.15,7,858079.63,18,0,7,9,True
9562473,1066,4,451,4565,588156384,1,0,0,898.79,7,857180.84,11,2,7,10,True
9573960,410,4,451,4565,588156384,1,0,0,898.99,7,856281.85,18,0,23,10,True
9763564,410,4,451,6349,588156384,1,0,0,898.87,7,855382.98,18,0,5,11,True
9880134,1066,4,451,1217,588156384,1,0,0,898.79,7,854484.19,11,3,2,11,False
1091206,1350,4,-1,8478,521229176,0,1,0,239.96,4,575858.0,24,0,2,1,True
1453780,81,0,20,8478,521229176,0,0,0,240.29,3,575617.71,1,0,4,1,True
1475138,1120,4,-1,3978,521229176,0,1,0,240.06,4,575617.71,24,6,17,2,False
1629802,172,4,451,7014,521229176,0,0,0,240.05,7,575377.66,24,2,8,3,True
1747748,29,0,10,7014,521229176,0,0,0,239.79,6,575617.45,11,5,1,5,True
1864757,1364,0,451,8478,521229176,0,0,0,239.83,7,575377.62,16,4,3,5,False
1975547,1063,0,10,3978,521229176,0,0,0,239.78,0,575617.4,11,5,22,5,True
2017767,34,1,25,9436,521229176,0,0,0,240.12,8,575377.28,11,0,23,6,True
2455661,1105,2,20,5553,521229176,0,0,0,240.09,5,575137.19,0,0,1,6,True
2547715,1426,1,10,4392,521229176,0,0,0,240.11,6,575377.3,24,0,0,7,True
2549780,603,0,10,6657,521229176,0,0,0,240.19,6,575617.49,24,1,9,7,False
2764102,639,4,30,2430,521229176,0,0,0,239.91,8,575377.58,24,4,5,7,False
2789573,579,0,20,9300,521229176,0,0,0,240.37,3,575137.21,11,1,18,10,True
3145401,1120,4,30,3978,521229176,0,0,0,239.89,8,574897.32,24,0,1,10,True
3279569,1364,0,451,3464,521229176,0,0,0,239.95,7,574657.37,16,1,5,11,True
3397891,1364,0,-1,1940,521229176,0,1,0,239.92,1,574657.37,16,4,1,12,True
3665478,350,0,25,9494,521229176,0,0,0,240.05,8,574417.32,24,5,10,12,False
3843996,1350,4,25,7014,521229176,0,0,0,239.84,8,574177.48,24,2,9,2,True
4063384,1256,2,451,5094,521229176,0,0,0,239.78,7,573937.7,23,1,6,3,True
4120703,988,3,25,8429,521229176,0,0,0,239.85,8,573697.85,22,6,17,4,True
4249676,172,4,451,6657,521229176,0,0,0,240.03,7,573457.82,24,2,18,4,True
4892220,1120,4,30,9493,521229176,0,0,0,240.25,8,573217.57,24,6,12,4,True
4961293,1120,4,25,7014,521229176,0,0,0,240.18,8,572977.39,24,5,18,5,True
5039579,172,4,451,4182,521229176,0,0,0,239.96,7,572737.43,24,1,9,5,True
5438485,988,3,-1,8618,521229176,0,1,0,239.73,4,572737.43,22,5,18,8,True
5734251,1273,0,10,3464,521229176,0,0,0,239.89,6,572977.32,24,6,23,8,True
5742834,1350,4,451,7014,521229176,0,0,0,240.2,7,572737.12,24,0,12,9,True
5755661,1364,0,30,8478,521229176,0,0,0,239.76,8,572497.36,16,6,16,9,True
5936160,1256,2,30,4392,521229176,0,0,0,239.91,8,572257.45,23,5,1,9,True
5951999,1256,2,451,4392,521229176,0,0,0,239.65,7,572017.8,23,4,2,10,True
6172564,350,0,25,9494,521229176,0,0,0,240.08,8,571777.72,24,3,3,10,True
6604475,558,0,10,8478,521229176,0,0,0,239.98,6,572017.7,17,5,13,11,True
6645269,639,4,451,5094,521229176,0,0,0,240.02,7,571777.68,24,6,2,11,True
6870896,727,0,10,4182,521229176,0,0,0,240.18,6,572017.86,11,0,7,1,True
7328718,287,0,20,9436,521229176,0,0,0,239.88,3,571777.98,24,1,15,2,True
7423370,639,4,25,3464,521229176,0,0,0,239.92,8,571538.06,24,0,20,3,True
7467949,269,0,20,2898,521229176,0,0,0,239.85,5,571298.21,24,4,8,3,True
7516514,1256,2,451,7014,521229176,0,0,0,239.77,7,571058.44,23,2,11,3,True
7765053,1164,0,20,1955,521229176,0,0,0,240.05,5,570818.39,24,4,15,3,True
7809620,350,0,30,9300,521229176,0,0,0,240.0,8,570578.39,24,6,0,3,True
7853384,1364,0,-1,5450,521229176,0,1,0,239.78,1,570578.39,16,0,0,5,True
7875517,1364,0,-1,4392,521229176,0,2,0,239.96,1,570578.39,16,6,14,6,True
7894845,1350,4,25,2898,521229176,0,0,0,239.83,8,570338.56,24,1,22,7,True
7931046,1364,0,451,3978,521229176,0,0,0,239.95,7,570098.61,16,1,7,7,True
7956300,988,3,25,3978,521229176,0,0,0,240.12,8,569858.49,22,3,22,7,True
8087220,1256,2,-1,5450,521229176,0,1,0,240.02,4,569858.49,23,4,14,8,True
8178312,58,2,20,6657,521229176,0,0,0,240.02,3,569618.47,20,6,13,9,True
8386154,342,0,20,9493,521229176,0,0,0,239.97,3,569378.5,24,2,14,9,False
8952205,34,1,30,2430,521229176,0,0,0,239.79,8,569138.71,11,3,15,9,True
9316764,639,4,30,5094,521229176,0,0,0,239.97,8,568898.74,24,0,23,9,True
9334973,1278,0,20,9436,521229176,0,0,0,239.98,5,568658.76,24,5,8,9,True
9376852,34,1,-1,4182,521229176,0,1,0,240.03,4,568658.76,11,3,0,10,True
9853886,297,0,20,8429,521229176,0,0,0,240.27,3,568418.49,4,1,1,11,True
9959739,1364,0,451,5553,521229176,0,0,0,240.15,7,568178.34,16,0,22,11,True
1067600,475,4,451,1036,400417528,0,0,0,469.87,7,989258.13,5,2,21,1,True
1466929,184,0,20,1710,400417528,0,0,0,470.38,3,988787.75,18,1,9,2,True
1839503,475,4,451,2942,400417528,0,0,0,469.94,7,988317.81,5,2,9,2,True
1897219,259,4,25,3936,400417528,0,0,0,469.99,8,987847.82,6,6,16,3,True
1973929,1304,0,451,4849,400417528,0,0,0,470.07,7,987377.75,5,6,16,3,False
2579096,498,0,20,2869,400417528,0,0,0,470.12,5,986907.63,12,2,8,7,True
2684939,259,4,30,8621,400417528,0,0,0,470.07,8,986437.56,6,1,0,7,True
2756260,475,4,-1,2502,400417528,0,1,0,469.75,4,986437.56,5,2,5,7,True
2908434,448,0,10,1036,400417528,0,0,0,469.52,0,986907.08,13,0,10,7,True
2923570,1181,2,451,1523,400417528,0,0,0,470.31,7,986436.77,24,0,10,7,True
